Script started on Tue 10 Aug 2021 11:49:40 PM EDT
[?1034hbash-4.2$ ./sort
Sorted Array5[12583] 519686
Sorted Array5[12584] 519737
Sorted Array5[12585] 519739
Sorted Array5[12586] 519770
Sorted Array5[12587] 519837
Sorted Array5[12588] 519870
Sorted Array5[12589] 520066
Sorted Array5[12590] 520068
Sorted Array5[12591] 520074
Sorted Array5[12592] 520082
Sorted Array5[12593] 520368
Sorted Array5[12594] 520406
Sorted Array5[12595] 520564
Sorted Array5[12596] 520596
Sorted Array5[12597] 520634
Sorted Array5[12598] 520699
Sorted Array5[12599] 520721
Sorted Array5[12600] 520748
Sorted Array5[12601] 520767
Sorted Array5[12602] 520806
Sorted Array5[12603] 520817
Sorted Array5[12604] 520914
Sorted Array5[12605] 520936
Sorted Array5[12606] 520953
Sorted Array5[12607] 520967
Sorted Array5[12608] 520969
Sorted Array5[12609] 521074
Sorted Array5[12610] 521080
Sorted Array5[12611] 521096
Sorted Array5[12612] 521099
Sorted Array5[12613] 521132
Sorted Array5[12614] 521182
Sorted Array5[12615] 521202
Sorted Array5[12616] 521265
Sorted Array5[12617] 521265
Sorted Array5[12618] 521307
Sorted Array5[12619] 521401
Sorted Array5[12620] 521443
Sorted Array5[12621] 521475
Sorted Array5[12622] 521489
Sorted Array5[12623] 521618
Sorted Array5[12624] 521626
Sorted Array5[12625] 521628
Sorted Array5[12626] 521628
Sorted Array5[12627] 521642
Sorted Array5[12628] 521645
Sorted Array5[12629] 521655
Sorted Array5[12630] 521707
Sorted Array5[12631] 521728
Sorted Array5[12632] 521807
Sorted Array5[12633] 521901
Sorted Array5[12634] 521913
Sorted Array5[12635] 521970
Sorted Array5[12636] 521991
Sorted Array5[12637] 521998
Sorted Array5[12638] 522032
Sorted Array5[12639] 522060
Sorted Array5[12640] 522124
Sorted Array5[12641] 522161
Sorted Array5[12642] 522248
Sorted Array5[12643] 522272
Sorted Array5[12644] 522281
Sorted Array5[12645] 522322
Sorted Array5[12646] 522353
Sorted Array5[12647] 522402
Sorted Array5[12648] 522450
Sorted Array5[12649] 522470
Sorted Array5[12650] 522493
Sorted Array5[12651] 522552
Sorted Array5[12652] 522602
Sorted Array5[12653] 522619
Sorted Array5[12654] 522683
Sorted Array5[12655] 522694
Sorted Array5[12656] 522739
Sorted Array5[12657] 522794
Sorted Array5[12658] 522810
Sorted Array5[12659] 522827
Sorted Array5[12660] 522906
Sorted Array5[12661] 523010
Sorted Array5[12662] 523037
Sorted Array5[12663] 523062
Sorted Array5[12664] 523081
Sorted Array5[12665] 523107
Sorted Array5[12666] 523119
Sorted Array5[12667] 523134
Sorted Array5[12668] 523152
Sorted Array5[12669] 523156
Sorted Array5[12670] 523157
Sorted Array5[12671] 523183
Sorted Array5[12672] 523365
Sorted Array5[12673] 523370
Sorted Array5[12674] 523393
Sorted Array5[12675] 523462
Sorted Array5[12676] 523501
Sorted Array5[12677] 523506
Sorted Array5[12678] 523509
Sorted Array5[12679] 523523
Sorted Array5[12680] 523557
Sorted Array5[12681] 523588
Sorted Array5[12682] 523703
Sorted Array5[12683] 523727
Sorted Array5[12684] 523780
Sorted Array5[12685] 523851
Sorted Array5[12686] 523882
Sorted Array5[12687] 523922
Sorted Array5[12688] 523986
Sorted Array5[12689] 524080
Sorted Array5[12690] 524112
Sorted Array5[12691] 524146
Sorted Array5[12692] 524185
Sorted Array5[12693] 524209
Sorted Array5[12694] 524221
Sorted Array5[12695] 524251
Sorted Array5[12696] 524288
Sorted Array5[12697] 524308
Sorted Array5[12698] 524315
Sorted Array5[12699] 524341
Sorted Array5[12700] 524344
Sorted Array5[12701] 524410
Sorted Array5[12702] 524443
Sorted Array5[12703] 524470
Sorted Array5[12704] 524488
Sorted Array5[12705] 524540
Sorted Array5[12706] 524559
Sorted Array5[12707] 524640
Sorted Array5[12708] 524651
Sorted Array5[12709] 524658
Sorted Array5[12710] 524663
Sorted Array5[12711] 524678
Sorted Array5[12712] 524712
Sorted Array5[12713] 524726
Sorted Array5[12714] 524726
Sorted Array5[12715] 524755
Sorted Array5[12716] 524760
Sorted Array5[12717] 524797
Sorted Array5[12718] 524858
Sorted Array5[12719] 524926
Sorted Array5[12720] 525049
Sorted Array5[12721] 525113
Sorted Array5[12722] 525197
Sorted Array5[12723] 525261
Sorted Array5[12724] 525348
Sorted Array5[12725] 525395
Sorted Array5[12726] 525415
Sorted Array5[12727] 525500
Sorted Array5[12728] 525504
Sorted Array5[12729] 525539
Sorted Array5[12730] 525598
Sorted Array5[12731] 525630
Sorted Array5[12732] 525636
Sorted Array5[12733] 525668
Sorted Array5[12734] 525691
Sorted Array5[12735] 525720
Sorted Array5[12736] 525831
Sorted Array5[12737] 526018
Sorted Array5[12738] 526054
Sorted Array5[12739] 526163
Sorted Array5[12740] 526216
Sorted Array5[12741] 526275
Sorted Array5[12742] 526293
Sorted Array5[12743] 526349
Sorted Array5[12744] 526490
Sorted Array5[12745] 526566
Sorted Array5[12746] 526594
Sorted Array5[12747] 526618
Sorted Array5[12748] 526620
Sorted Array5[12749] 526632
Sorted Array5[12750] 526681
Sorted Array5[12751] 526790
Sorted Array5[12752] 526831
Sorted Array5[12753] 526835
Sorted Array5[12754] 526882
Sorted Array5[12755] 526896
Sorted Array5[12756] 526957
Sorted Array5[12757] 527048
Sorted Array5[12758] 527106
Sorted Array5[12759] 527185
Sorted Array5[12760] 527214
Sorted Array5[12761] 527225
Sorted Array5[12762] 527259
Sorted Array5[12763] 527287
Sorted Array5[12764] 527541
Sorted Array5[12765] 527553
Sorted Array5[12766] 527570
Sorted Array5[12767] 527590
Sorted Array5[12768] 527595
Sorted Array5[12769] 527672
Sorted Array5[12770] 527722
Sorted Array5[12771] 527744
Sorted Array5[12772] 527793
Sorted Array5[12773] 527807
Sorted Array5[12774] 527828
Sorted Array5[12775] 527931
Sorted Array5[12776] 527952
Sorted Array5[12777] 527983
Sorted Array5[12778] 527984
Sorted Array5[12779] 527985
Sorted Array5[12780] 527997
Sorted Array5[12781] 528015
Sorted Array5[12782] 528016
Sorted Array5[12783] 528028
Sorted Array5[12784] 528028
Sorted Array5[12785] 528059
Sorted Array5[12786] 528089
Sorted Array5[12787] 528089
Sorted Array5[12788] 528199
Sorted Array5[12789] 528233
Sorted Array5[12790] 528272
Sorted Array5[12791] 528328
Sorted Array5[12792] 528383
Sorted Array5[12793] 528387
Sorted Array5[12794] 528588
Sorted Array5[12795] 528671
Sorted Array5[12796] 528742
Sorted Array5[12797] 528850
Sorted Array5[12798] 528855
Sorted Array5[12799] 528856
Sorted Array5[12800] 528863
Sorted Array5[12801] 528872
Sorted Array5[12802] 528880
Sorted Array5[12803] 528900
Sorted Array5[12804] 528910
Sorted Array5[12805] 528949
Sorted Array5[12806] 528969
Sorted Array5[12807] 529064
Sorted Array5[12808] 529085
Sorted Array5[12809] 529105
Sorted Array5[12810] 529161
Sorted Array5[12811] 529177
Sorted Array5[12812] 529193
Sorted Array5[12813] 529312
Sorted Array5[12814] 529391
Sorted Array5[12815] 529493
Sorted Array5[12816] 529549
Sorted Array5[12817] 529553
Sorted Array5[12818] 529568
Sorted Array5[12819] 529584
Sorted Array5[12820] 529604
Sorted Array5[12821] 529635
Sorted Array5[12822] 529649
Sorted Array5[12823] 529655
Sorted Array5[12824] 529703
Sorted Array5[12825] 529738
Sorted Array5[12826] 529746
Sorted Array5[12827] 529757
Sorted Array5[12828] 529759
Sorted Array5[12829] 529769
Sorted Array5[12830] 529784
Sorted Array5[12831] 529796
Sorted Array5[12832] 529806
Sorted Array5[12833] 529826
Sorted Array5[12834] 529930
Sorted Array5[12835] 530016
Sorted Array5[12836] 530120
Sorted Array5[12837] 530126
Sorted Array5[12838] 530278
Sorted Array5[12839] 530293
Sorted Array5[12840] 530388
Sorted Array5[12841] 530453
Sorted Array5[12842] 530497
Sorted Array5[12843] 530533
Sorted Array5[12844] 530535
Sorted Array5[12845] 530536
Sorted Array5[12846] 530540
Sorted Array5[12847] 530563
Sorted Array5[12848] 530726
Sorted Array5[12849] 530736
Sorted Array5[12850] 530768
Sorted Array5[12851] 530774
Sorted Array5[12852] 530775
Sorted Array5[12853] 530907
Sorted Array5[12854] 531255
Sorted Array5[12855] 531257
Sorted Array5[12856] 531319
Sorted Array5[12857] 531322
Sorted Array5[12858] 531332
Sorted Array5[12859] 531357
Sorted Array5[12860] 531403
Sorted Array5[12861] 531455
Sorted Array5[12862] 531511
Sorted Array5[12863] 531552
Sorted Array5[12864] 531605
Sorted Array5[12865] 531606
Sorted Array5[12866] 531646
Sorted Array5[12867] 531652
Sorted Array5[12868] 531707
Sorted Array5[12869] 531712
Sorted Array5[12870] 531778
Sorted Array5[12871] 531822
Sorted Array5[12872] 531870
Sorted Array5[12873] 531871
Sorted Array5[12874] 531912
Sorted Array5[12875] 531984
Sorted Array5[12876] 532041
Sorted Array5[12877] 532050
Sorted Array5[12878] 532063
Sorted Array5[12879] 532069
Sorted Array5[12880] 532091
Sorted Array5[12881] 532101
Sorted Array5[12882] 532106
Sorted Array5[12883] 532168
Sorted Array5[12884] 532199
Sorted Array5[12885] 532247
Sorted Array5[12886] 532338
Sorted Array5[12887] 532389
Sorted Array5[12888] 532419
Sorted Array5[12889] 532441
Sorted Array5[12890] 532520
Sorted Array5[12891] 532528
Sorted Array5[12892] 532537
Sorted Array5[12893] 532591
Sorted Array5[12894] 532650
Sorted Array5[12895] 532669
Sorted Array5[12896] 532757
Sorted Array5[12897] 532758
Sorted Array5[12898] 532778
Sorted Array5[12899] 532853
Sorted Array5[12900] 532872
Sorted Array5[12901] 532874
Sorted Array5[12902] 532933
Sorted Array5[12903] 532961
Sorted Array5[12904] 532974
Sorted Array5[12905] 533095
Sorted Array5[12906] 533099
Sorted Array5[12907] 533101
Sorted Array5[12908] 533163
Sorted Array5[12909] 533253
Sorted Array5[12910] 533312
Sorted Array5[12911] 533335
Sorted Array5[12912] 533377
Sorted Array5[12913] 533397
Sorted Array5[12914] 533446
Sorted Array5[12915] 533466
Sorted Array5[12916] 533488
Sorted Array5[12917] 533509
Sorted Array5[12918] 533568
Sorted Array5[12919] 533673
Sorted Array5[12920] 533701
Sorted Array5[12921] 533753
Sorted Array5[12922] 533794
Sorted Array5[12923] 533821
Sorted Array5[12924] 533842
Sorted Array5[12925] 533966
Sorted Array5[12926] 533992
Sorted Array5[12927] 534007
Sorted Array5[12928] 534151
Sorted Array5[12929] 534154
Sorted Array5[12930] 534190
Sorted Array5[12931] 534326
Sorted Array5[12932] 534338
Sorted Array5[12933] 534343
Sorted Array5[12934] 534360
Sorted Array5[12935] 534404
Sorted Array5[12936] 534404
Sorted Array5[12937] 534481
Sorted Array5[12938] 534487
Sorted Array5[12939] 534518
Sorted Array5[12940] 534535
Sorted Array5[12941] 534548
Sorted Array5[12942] 534625
Sorted Array5[12943] 534627
Sorted Array5[12944] 534647
Sorted Array5[12945] 534690
Sorted Array5[12946] 534795
Sorted Array5[12947] 534839
Sorted Array5[12948] 534852
Sorted Array5[12949] 534854
Sorted Array5[12950] 535007
Sorted Array5[12951] 535084
Sorted Array5[12952] 535108
Sorted Array5[12953] 535109
Sorted Array5[12954] 535169
Sorted Array5[12955] 535190
Sorted Array5[12956] 535277
Sorted Array5[12957] 535345
Sorted Array5[12958] 535373
Sorted Array5[12959] 535418
Sorted Array5[12960] 535445
Sorted Array5[12961] 535475
Sorted Array5[12962] 535479
Sorted Array5[12963] 535525
Sorted Array5[12964] 535572
Sorted Array5[12965] 535760
Sorted Array5[12966] 535819
Sorted Array5[12967] 535909
Sorted Array5[12968] 535931
Sorted Array5[12969] 536058
Sorted Array5[12970] 536110
Sorted Array5[12971] 536131
Sorted Array5[12972] 536143
Sorted Array5[12973] 536155
Sorted Array5[12974] 536174
Sorted Array5[12975] 536202
Sorted Array5[12976] 536269
Sorted Array5[12977] 536301
Sorted Array5[12978] 536359
Sorted Array5[12979] 536362
Sorted Array5[12980] 536396
Sorted Array5[12981] 536397
Sorted Array5[12982] 536414
Sorted Array5[12983] 536456
Sorted Array5[12984] 536476
Sorted Array5[12985] 536509
Sorted Array5[12986] 536559
Sorted Array5[12987] 536613
Sorted Array5[12988] 536681
Sorted Array5[12989] 536688
Sorted Array5[12990] 536784
Sorted Array5[12991] 536808
Sorted Array5[12992] 536844
Sorted Array5[12993] 536877
Sorted Array5[12994] 536909
Sorted Array5[12995] 536940
Sorted Array5[12996] 536941
Sorted Array5[12997] 536957
Sorted Array5[12998] 536967
Sorted Array5[12999] 537061
Sorted Array5[13000] 537183
Sorted Array5[13001] 537196
Sorted Array5[13002] 537219
Sorted Array5[13003] 537255
Sorted Array5[13004] 537367
Sorted Array5[13005] 537383
Sorted Array5[13006] 537412
Sorted Array5[13007] 537443
Sorted Array5[13008] 537508
Sorted Array5[13009] 537519
Sorted Array5[13010] 537530
Sorted Array5[13011] 537558
Sorted Array5[13012] 537583
Sorted Array5[13013] 537646
Sorted Array5[13014] 537744
Sorted Array5[13015] 537786
Sorted Array5[13016] 537882
Sorted Array5[13017] 537949
Sorted Array5[13018] 537960
Sorted Array5[13019] 537983
Sorted Array5[13020] 538024
Sorted Array5[13021] 538025
Sorted Array5[13022] 538025
Sorted Array5[13023] 538036
Sorted Array5[13024] 538111
Sorted Array5[13025] 538132
Sorted Array5[13026] 538139
Sorted Array5[13027] 538159
Sorted Array5[13028] 538218
Sorted Array5[13029] 538239
Sorted Array5[13030] 538267
Sorted Array5[13031] 538336
Sorted Array5[13032] 538339
Sorted Array5[13033] 538348
Sorted Array5[13034] 538349
Sorted Array5[13035] 538352
Sorted Array5[13036] 538357
Sorted Array5[13037] 538404
Sorted Array5[13038] 538492
Sorted Array5[13039] 538501
Sorted Array5[13040] 538519
Sorted Array5[13041] 538534
Sorted Array5[13042] 538590
Sorted Array5[13043] 538604
Sorted Array5[13044] 538631
Sorted Array5[13045] 538667
Sorted Array5[13046] 538847
Sorted Array5[13047] 538940
Sorted Array5[13048] 538957
Sorted Array5[13049] 539004
Sorted Array5[13050] 539035
Sorted Array5[13051] 539109
Sorted Array5[13052] 539112
Sorted Array5[13053] 539118
Sorted Array5[13054] 539125
Sorted Array5[13055] 539226
Sorted Array5[13056] 539288
Sorted Array5[13057] 539370
Sorted Array5[13058] 539442
Sorted Array5[13059] 539472
Sorted Array5[13060] 539492
Sorted Array5[13061] 539499
Sorted Array5[13062] 539658
Sorted Array5[13063] 539708
Sorted Array5[13064] 539711
Sorted Array5[13065] 539795
Sorted Array5[13066] 539854
Sorted Array5[13067] 539875
Sorted Array5[13068] 539901
Sorted Array5[13069] 539951
Sorted Array5[13070] 540029
Sorted Array5[13071] 540037
Sorted Array5[13072] 540040
Sorted Array5[13073] 540084
Sorted Array5[13074] 540091
Sorted Array5[13075] 540160
Sorted Array5[13076] 540212
Sorted Array5[13077] 540284
Sorted Array5[13078] 540315
Sorted Array5[13079] 540358
Sorted Array5[13080] 540439
Sorted Array5[13081] 540449
Sorted Array5[13082] 540459
Sorted Array5[13083] 540473
Sorted Array5[13084] 540485
Sorted Array5[13085] 540535
Sorted Array5[13086] 540535
Sorted Array5[13087] 540583
Sorted Array5[13088] 540586
Sorted Array5[13089] 540601
Sorted Array5[13090] 540624
Sorted Array5[13091] 540625
Sorted Array5[13092] 540635
Sorted Array5[13093] 540715
Sorted Array5[13094] 540859
Sorted Array5[13095] 540926
Sorted Array5[13096] 541054
Sorted Array5[13097] 541148
Sorted Array5[13098] 541154
Sorted Array5[13099] 541171
Sorted Array5[13100] 541175
Sorted Array5[13101] 541184
Sorted Array5[13102] 541383
Sorted Array5[13103] 541405
Sorted Array5[13104] 541408
Sorted Array5[13105] 541424
Sorted Array5[13106] 541453
Sorted Array5[13107] 541509
Sorted Array5[13108] 541568
Sorted Array5[13109] 541603
Sorted Array5[13110] 541617
Sorted Array5[13111] 541658
Sorted Array5[13112] 541786
Sorted Array5[13113] 541792
Sorted Array5[13114] 541803
Sorted Array5[13115] 541848
Sorted Array5[13116] 541884
Sorted Array5[13117] 541920
Sorted Array5[13118] 541950
Sorted Array5[13119] 541977
Sorted Array5[13120] 542123
Sorted Array5[13121] 542137
Sorted Array5[13122] 542203
Sorted Array5[13123] 542210
Sorted Array5[13124] 542226
Sorted Array5[13125] 542387
Sorted Array5[13126] 542395
Sorted Array5[13127] 542399
Sorted Array5[13128] 542418
Sorted Array5[13129] 542423
Sorted Array5[13130] 542492
Sorted Array5[13131] 542565
Sorted Array5[13132] 542574
Sorted Array5[13133] 542611
Sorted Array5[13134] 542658
Sorted Array5[13135] 542721
Sorted Array5[13136] 542756
Sorted Array5[13137] 542768
Sorted Array5[13138] 542786
Sorted Array5[13139] 542899
Sorted Array5[13140] 542906
Sorted Array5[13141] 542978
Sorted Array5[13142] 543015
Sorted Array5[13143] 543073
Sorted Array5[13144] 543105
Sorted Array5[13145] 543118
Sorted Array5[13146] 543215
Sorted Array5[13147] 543233
Sorted Array5[13148] 543284
Sorted Array5[13149] 543286
Sorted Array5[13150] 543327
Sorted Array5[13151] 543579
Sorted Array5[13152] 543593
Sorted Array5[13153] 543617
Sorted Array5[13154] 543626
Sorted Array5[13155] 543653
Sorted Array5[13156] 543668
Sorted Array5[13157] 543716
Sorted Array5[13158] 543721
Sorted Array5[13159] 543729
Sorted Array5[13160] 543759
Sorted Array5[13161] 543770
Sorted Array5[13162] 543775
Sorted Array5[13163] 543882
Sorted Array5[13164] 543918
Sorted Array5[13165] 543929
Sorted Array5[13166] 543940
Sorted Array5[13167] 543993
Sorted Array5[13168] 543998
Sorted Array5[13169] 544034
Sorted Array5[13170] 544057
Sorted Array5[13171] 544129
Sorted Array5[13172] 544214
Sorted Array5[13173] 544256
Sorted Array5[13174] 544264
Sorted Array5[13175] 544273
Sorted Array5[13176] 544292
Sorted Array5[13177] 544307
Sorted Array5[13178] 544357
Sorted Array5[13179] 544389
Sorted Array5[13180] 544495
Sorted Array5[13181] 544524
Sorted Array5[13182] 544592
Sorted Array5[13183] 544648
Sorted Array5[13184] 544698
Sorted Array5[13185] 544729
Sorted Array5[13186] 544770
Sorted Array5[13187] 544787
Sorted Array5[13188] 544826
Sorted Array5[13189] 544856
Sorted Array5[13190] 544868
Sorted Array5[13191] 545064
Sorted Array5[13192] 545090
Sorted Array5[13193] 545106
Sorted Array5[13194] 545203
Sorted Array5[13195] 545216
Sorted Array5[13196] 545217
Sorted Array5[13197] 545226
Sorted Array5[13198] 545238
Sorted Array5[13199] 545341
Sorted Array5[13200] 545343
Sorted Array5[13201] 545366
Sorted Array5[13202] 545398
Sorted Array5[13203] 545431
Sorted Array5[13204] 545461
Sorted Array5[13205] 545470
Sorted Array5[13206] 545473
Sorted Array5[13207] 545481
Sorted Array5[13208] 545501
Sorted Array5[13209] 545552
Sorted Array5[13210] 545595
Sorted Array5[13211] 545600
Sorted Array5[13212] 545620
Sorted Array5[13213] 545638
Sorted Array5[13214] 545659
Sorted Array5[13215] 545812
Sorted Array5[13216] 545867
Sorted Array5[13217] 545874
Sorted Array5[13218] 545887
Sorted Array5[13219] 545891
Sorted Array5[13220] 545919
Sorted Array5[13221] 546021
Sorted Array5[13222] 546041
Sorted Array5[13223] 546104
Sorted Array5[13224] 546141
Sorted Array5[13225] 546169
Sorted Array5[13226] 546255
Sorted Array5[13227] 546341
Sorted Array5[13228] 546346
Sorted Array5[13229] 546352
Sorted Array5[13230] 546395
Sorted Array5[13231] 546410
Sorted Array5[13232] 546419
Sorted Array5[13233] 546559
Sorted Array5[13234] 546620
Sorted Array5[13235] 546637
Sorted Array5[13236] 546654
Sorted Array5[13237] 546698
Sorted Array5[13238] 546770
Sorted Array5[13239] 546818
Sorted Array5[13240] 546857
Sorted Array5[13241] 546905
Sorted Array5[13242] 546911
Sorted Array5[13243] 546977
Sorted Array5[13244] 546982
Sorted Array5[13245] 547087
Sorted Array5[13246] 547134
Sorted Array5[13247] 547159
Sorted Array5[13248] 547235
Sorted Array5[13249] 547301
Sorted Array5[13250] 547410
Sorted Array5[13251] 547470
Sorted Array5[13252] 547475
Sorted Array5[13253] 547476
Sorted Array5[13254] 547476
Sorted Array5[13255] 547504
Sorted Array5[13256] 547512
Sorted Array5[13257] 547552
Sorted Array5[13258] 547717
Sorted Array5[13259] 547742
Sorted Array5[13260] 547798
