Script started on Tue 10 Aug 2021 09:12:14 PM EDT
[?1034hbash-4.2$ clear./trie[K[K[K[K[K[K./sort
array5[13351]: 824665
array5[13352]: 385009
array5[13353]: 792584
array5[13354]: 220656
array5[13355]: 427959
array5[13356]: 66937
array5[13357]: 534007
array5[13358]: 595685
array5[13359]: 625739
array5[13360]: 970809
array5[13361]: 14631
array5[13362]: 291639
array5[13363]: 556315
array5[13364]: 603691
array5[13365]: 781618
array5[13366]: 680443
array5[13367]: 597753
array5[13368]: 855962
array5[13369]: 674976
array5[13370]: 357933
array5[13371]: 218504
array5[13372]: 727600
array5[13373]: 320782
array5[13374]: 9491
array5[13375]: 682903
array5[13376]: 540601
array5[13377]: 287855
array5[13378]: 521489
array5[13379]: 318632
array5[13380]: 655573
array5[13381]: 941694
array5[13382]: 92794
array5[13383]: 502164
array5[13384]: 655552
array5[13385]: 516477
array5[13386]: 422878
array5[13387]: 962266
array5[13388]: 263560
array5[13389]: 328139
array5[13390]: 820650
array5[13391]: 143087
array5[13392]: 896500
array5[13393]: 918643
array5[13394]: 444363
array5[13395]: 164541
array5[13396]: 187687
array5[13397]: 1013365
array5[13398]: 214387
array5[13399]: 735927
array5[13400]: 119571
array5[13401]: 118143
array5[13402]: 253986
array5[13403]: 898878
array5[13404]: 446192
array5[13405]: 842552
array5[13406]: 635979
array5[13407]: 277291
array5[13408]: 36012
array5[13409]: 16015
array5[13410]: 10430
array5[13411]: 670955
array5[13412]: 101706
array5[13413]: 350884
array5[13414]: 69478
array5[13415]: 431747
array5[13416]: 511913
array5[13417]: 689846
array5[13418]: 71968
array5[13419]: 232244
array5[13420]: 955071
array5[13421]: 402258
array5[13422]: 737249
array5[13423]: 523501
array5[13424]: 312991
array5[13425]: 977827
array5[13426]: 688760
array5[13427]: 51389
array5[13428]: 823386
array5[13429]: 288458
array5[13430]: 689247
array5[13431]: 938408
array5[13432]: 150877
array5[13433]: 146533
array5[13434]: 370130
array5[13435]: 534360
array5[13436]: 489976
array5[13437]: 875807
array5[13438]: 21125
array5[13439]: 715579
array5[13440]: 969253
array5[13441]: 563957
array5[13442]: 673575
array5[13443]: 422393
array5[13444]: 421807
array5[13445]: 690926
array5[13446]: 447238
array5[13447]: 464016
array5[13448]: 239885
array5[13449]: 46271
array5[13450]: 185626
array5[13451]: 987706
array5[13452]: 548507
array5[13453]: 409169
array5[13454]: 201990
array5[13455]: 339911
array5[13456]: 692493
array5[13457]: 93594
array5[13458]: 923811
array5[13459]: 121758
array5[13460]: 414770
array5[13461]: 1008082
array5[13462]: 187927
array5[13463]: 924137
array5[13464]: 118418
array5[13465]: 942311
array5[13466]: 177152
array5[13467]: 580536
array5[13468]: 405978
array5[13469]: 1000663
array5[13470]: 901470
array5[13471]: 465077
array5[13472]: 94903
array5[13473]: 725498
array5[13474]: 137152
array5[13475]: 197480
array5[13476]: 276401
array5[13477]: 437197
array5[13478]: 508743
array5[13479]: 589887
array5[13480]: 723119
array5[13481]: 609148
array5[13482]: 811367
array5[13483]: 712479
array5[13484]: 162758
array5[13485]: 691961
array5[13486]: 858400
array5[13487]: 951496
array5[13488]: 760061
array5[13489]: 778655
array5[13490]: 238178
array5[13491]: 760101
array5[13492]: 520066
array5[13493]: 980662
array5[13494]: 207381
array5[13495]: 482548
array5[13496]: 4131
array5[13497]: 463107
array5[13498]: 528233
array5[13499]: 245072
array5[13500]: 875329
array5[13501]: 696125
array5[13502]: 454783
array5[13503]: 723614
array5[13504]: 57239
array5[13505]: 477901
array5[13506]: 765078
array5[13507]: 793657
array5[13508]: 69534
array5[13509]: 769205
array5[13510]: 74743
array5[13511]: 997989
array5[13512]: 932012
array5[13513]: 885662
array5[13514]: 357533
array5[13515]: 971775
array5[13516]: 824760
array5[13517]: 162607
array5[13518]: 123541
array5[13519]: 561556
array5[13520]: 288060
array5[13521]: 107802
array5[13522]: 33099
array5[13523]: 453763
array5[13524]: 920665
array5[13525]: 528028
array5[13526]: 796782
array5[13527]: 334699
array5[13528]: 368059
array5[13529]: 802283
array5[13530]: 624405
array5[13531]: 435308
array5[13532]: 651969
array5[13533]: 129731
array5[13534]: 807596
array5[13535]: 434654
array5[13536]: 465089
array5[13537]: 348814
array5[13538]: 379523
array5[13539]: 485531
array5[13540]: 865815
array5[13541]: 739563
array5[13542]: 873965
array5[13543]: 482167
array5[13544]: 474722
array5[13545]: 894223
array5[13546]: 772558
array5[13547]: 998517
array5[13548]: 636924
array5[13549]: 554164
array5[13550]: 907368
array5[13551]: 359186
array5[13552]: 433332
array5[13553]: 459113
array5[13554]: 984359
array5[13555]: 320748
array5[13556]: 217404
array5[13557]: 560377
array5[13558]: 381858
array5[13559]: 591692
array5[13560]: 174249
array5[13561]: 588199
array5[13562]: 617719
array5[13563]: 757254
array5[13564]: 463334
array5[13565]: 495612
array5[13566]: 833808
array5[13567]: 149728
array5[13568]: 337515
array5[13569]: 211450
array5[13570]: 160546
array5[13571]: 443583
array5[13572]: 172246
array5[13573]: 533568
array5[13574]: 802241
array5[13575]: 879715
array5[13576]: 135036
array5[13577]: 475876
array5[13578]: 596072
array5[13579]: 81019
array5[13580]: 59421
array5[13581]: 828958
array5[13582]: 323113
array5[13583]: 107106
array5[13584]: 887974
array5[13585]: 386538
array5[13586]: 177804
array5[13587]: 336131
array5[13588]: 923994
array5[13589]: 38439
array5[13590]: 761221
array5[13591]: 452589
array5[13592]: 441705
array5[13593]: 782487
array5[13594]: 345404
array5[13595]: 908064
array5[13596]: 379706
array5[13597]: 68677
array5[13598]: 898338
array5[13599]: 485879
array5[13600]: 163408
array5[13601]: 932340
array5[13602]: 735136
array5[13603]: 891479
array5[13604]: 908780
array5[13605]: 239036
array5[13606]: 336721
array5[13607]: 571745
array5[13608]: 329669
array5[13609]: 570772
array5[13610]: 977226
array5[13611]: 367927
array5[13612]: 983833
array5[13613]: 175012
array5[13614]: 53735
array5[13615]: 615609
array5[13616]: 769039
array5[13617]: 862696
array5[13618]: 667855
array5[13619]: 653318
array5[13620]: 175719
array5[13621]: 413526
array5[13622]: 689490
array5[13623]: 479700
array5[13624]: 826945
array5[13625]: 584587
array5[13626]: 326440
array5[13627]: 736022
array5[13628]: 915301
array5[13629]: 616763
array5[13630]: 880935
array5[13631]: 205529
array5[13632]: 692873
array5[13633]: 232054
array5[13634]: 168349
array5[13635]: 471666
array5[13636]: 679492
array5[13637]: 957007
array5[13638]: 826178
array5[13639]: 220163
array5[13640]: 570358
array5[13641]: 462280
array5[13642]: 106345
array5[13643]: 928003
array5[13644]: 900850
array5[13645]: 463235
array5[13646]: 936524
array5[13647]: 73497
array5[13648]: 637803
array5[13649]: 390990
array5[13650]: 858033
array5[13651]: 769829
array5[13652]: 44389
array5[13653]: 260181
array5[13654]: 297300
array5[13655]: 681000
array5[13656]: 571902
array5[13657]: 562102
array5[13658]: 544057
array5[13659]: 24717
array5[13660]: 277343
array5[13661]: 885016
array5[13662]: 534154
array5[13663]: 874781
array5[13664]: 190770
array5[13665]: 351656
array5[13666]: 182095
array5[13667]: 522450
array5[13668]: 914832
array5[13669]: 502261
array5[13670]: 169997
array5[13671]: 878891
array5[13672]: 395373
array5[13673]: 996497
array5[13674]: 64553
array5[13675]: 369699
array5[13676]: 257898
array5[13677]: 304685
array5[13678]: 69565
array5[13679]: 1015089
array5[13680]: 410545
array5[13681]: 956936
array5[13682]: 457443
array5[13683]: 171518
array5[13684]: 134462
array5[13685]: 249140
array5[13686]: 907169
array5[13687]: 206326
array5[13688]: 862214
array5[13689]: 603148
array5[13690]: 191437
array5[13691]: 542721
array5[13692]: 158022
array5[13693]: 485061
array5[13694]: 899426
array5[13695]: 685741
array5[13696]: 664182
array5[13697]: 141083
array5[13698]: 740473
array5[13699]: 13861
array5[13700]: 40244
array5[13701]: 568946
array5[13702]: 860782
array5[13703]: 815608
array5[13704]: 989006
array5[13705]: 151671
array5[13706]: 390729
array5[13707]: 316501
array5[13708]: 80382
array5[13709]: 727688
array5[13710]: 131373
array5[13711]: 169438
array5[13712]: 333767
array5[13713]: 213084
array5[13714]: 420733
array5[13715]: 1013452
array5[13716]: 223576
array5[13717]: 785476
array5[13718]: 120043
array5[13719]: 347675
array5[13720]: 634067
array5[13721]: 443508
array5[13722]: 889903
array5[13723]: 929262
array5[13724]: 780097
array5[13725]: 618944
array5[13726]: 454392
array5[13727]: 100778
array5[13728]: 895729
array5[13729]: 57448
array5[13730]: 856582
array5[13731]: 996956
array5[13732]: 55712
array5[13733]: 36173
array5[13734]: 960874
array5[13735]: 255523
array5[13736]: 186903
array5[13737]: 976376
array5[13738]: 314701
array5[13739]: 757425
array5[13740]: 684266
array5[13741]: 231336
array5[13742]: 587169
array5[13743]: 680308
array5[13744]: 776760
array5[13745]: 425744
array5[13746]: 466236
array5[13747]: 621583
array5[13748]: 880269
array5[13749]: 563928
array5[13750]: 840735
array5[13751]: 746781
array5[13752]: 420817
array5[13753]: 669739
array5[13754]: 1002359
array5[13755]: 11130
array5[13756]: 276965
array5[13757]: 213943
array5[13758]: 701705
array5[13759]: 471179
array5[13760]: 1010550
array5[13761]: 338076
array5[13762]: 951911
array5[13763]: 451339
array5[13764]: 463083
array5[13765]: 56686
array5[13766]: 641831
array5[13767]: 694017
array5[13768]: 243214
array5[13769]: 894193
array5[13770]: 358461
array5[13771]: 237396
array5[13772]: 209884
array5[13773]: 383564
array5[13774]: 320399
array5[13775]: 958738
array5[13776]: 743123
array5[13777]: 650767
array5[13778]: 362864
array5[13779]: 989633
array5[13780]: 548655
array5[13781]: 798537
array5[13782]: 575830
array5[13783]: 633216
array5[13784]: 939569
array5[13785]: 695899
array5[13786]: 681883
array5[13787]: 844446
array5[13788]: 99151
array5[13789]: 588584
array5[13790]: 370711
array5[13791]: 347501
array5[13792]: 422773
array5[13793]: 66090
array5[13794]: 99044
array5[13795]: 753689
array5[13796]: 958363
array5[13797]: 124093
array5[13798]: 882508
array5[13799]: 851657
array5[13800]: 432133
array5[13801]: 420571
array5[13802]: 832590
array5[13803]: 54473
array5[13804]: 656964
array5[13805]: 504017
array5[13806]: 169246
array5[13807]: 255341
array5[13808]: 6000
array5[13809]: 504529
array5[13810]: 130144
array5[13811]: 365312
array5[13812]: 899920
array5[13813]: 201182
array5[13814]: 564309
array5[13815]: 356898
array5[13816]: 732496
array5[13817]: 131409
array5[13818]: 521901
array5[13819]: 121135
array5[13820]: 40996
array5[13821]: 437569
array5[13822]: 782932
array5[13823]: 228379
array5[13824]: 94453
array5[13825]: 140375
array5[13826]: 747233
array5[13827]: 941086
array5[13828]: 1008749
array5[13829]: 402172
array5[13830]: 310554
array5[13831]: 875090
array5[13832]: 409733
array5[13833]: 804810
array5[13834]: 242621
array5[13835]: 3837
array5[13836]: 416571
array5[13837]: 380040
array5[13838]: 867225
array5[13839]: 432287
array5[13840]: 560768
array5[13841]: 382209
array5[13842]: 326962
array5[13843]: 362043
array5[13844]: 676501
array5[13845]: 678589
array5[13846]: 264516
array5[13847]: 220585
array5[13848]: 495477
array5[13849]: 463124
array5[13850]: 894832
array5[13851]: 317621
array5[13852]: 857684
array5[13853]: 952301
array5[13854]: 486433
array5[13855]: 863624
array5[13856]: 350377
array5[13857]: 9545
array5[13858]: 545919
array5[13859]: 263912
array5[13860]: 617517
array5[13861]: 1017464
array5[13862]: 856891
array5[13863]: 537983
array5[13864]: 599312
array5[13865]: 250110
array5[13866]: 488077
array5[13867]: 606063
array5[13868]: 245254
array5[13869]: 248262
array5[13870]: 340632
array5[13871]: 15988
array5[13872]: 629399
array5[13873]: 287128
array5[13874]: 827842
array5[13875]: 518774
array5[13876]: 876009
array5[13877]: 300329
array5[13878]: 1022466
array5[13879]: 909914
array5[13880]: 18515
array5[13881]: 262018
array5[13882]: 152748
array5[13883]: 454626
array5[13884]: 644405
array5[13885]: 102274
array5[13886]: 75622
array5[13887]: 713314
array5[13888]: 684717
array5[13889]: 257779
array5[13890]: 817771
array5[13891]: 28742
array5[13892]: 944945
array5[13893]: 877767
array5[13894]: 452677
array5[13895]: 533377
array5[13896]: 926343
array5[13897]: 421781
array5[13898]: 398475
array5[13899]: 759521
array5[13900]: 859441
array5[13901]: 605279
array5[13902]: 166247
array5[13903]: 1011036
array5[13904]: 637938
array5[13905]: 749820
array5[13906]: 833123
array5[13907]: 497043
array5[13908]: 936343
array5[13909]: 387803
array5[13910]: 185553
array5[13911]: 924516
array5[13912]: 2167
array5[13913]: 282713
array5[13914]: 469256
array5[13915]: 112776
array5[13916]: 995983
array5[13917]: 954985
array5[13918]: 784358
array5[13919]: 319002
array5[13920]: 882566
array5[13921]: 152566
array5[13922]: 782791
array5[13923]: 959854
array5[13924]: 327286
array5[13925]: 835681
array5[13926]: 774687
array5[13927]: 165021
array5[13928]: 802868
array5[13929]: 1017661
array5[13930]: 176227
array5[13931]: 389118
array5[13932]: 381540
array5[13933]: 274757
array5[13934]: 138171
array5[13935]: 572991
array5[13936]: 712289
array5[13937]: 618135
array5[13938]: 944033
array5[13939]: 389760
array5[13940]: 912493
array5[13941]: 308167
array5[13942]: 171188
array5[13943]: 654856
array5[13944]: 355314
array5[13945]: 920219
array5[13946]: 963334
array5[13947]: 140704
array5[13948]: 176727
array5[13949]: 796073
array5[13950]: 89131
array5[13951]: 83487
array5[13952]: 111059
array5[13953]: 598287
array5[13954]: 322947
array5[13955]: 752616
array5[13956]: 250691
array5[13957]: 800673
array5[13958]: 467546
array5[13959]: 545064
array5[13960]: 963607
array5[13961]: 201654
array5[13962]: 786682
array5[13963]: 523986
array5[13964]: 33759
array5[13965]: 855024
array5[13966]: 216600
array5[13967]: 367503
array5[13968]: 60026
array5[13969]: 841870
array5[13970]: 125195
array5[13971]: 31931
array5[13972]: 193903
array5[13973]: 419293
array5[13974]: 664512
array5[13975]: 266244
array5[13976]: 966379
array5[13977]: 419039
array5[13978]: 589445
array5[13979]: 583513
array5[13980]: 16245
array5[13981]: 805979
array5[13982]: 252662
array5[13983]: 994955
array5[13984]: 341920
array5[13985]: 191479
array5[13986]: 581717
array5[13987]: 467547
array5[13988]: 291053
array5[13989]: 72455
array5[13990]: 209571
array5[13991]: 919118
array5[13992]: 584084
array5[13993]: 232627
array5[13994]: 746632
array5[13995]: 524288
array5[13996]: 906739
array5[13997]: 765917
array5[13998]: 939147
array5[13999]: 835988
array5[14000]: 812046
array5[14001]: 1012142
array5[14002]: 957458
array5[14003]: 202406
array5[14004]: 877770
array5[14005]: 982785
array5[14006]: 273626
array5[14007]: 787001
array5[14008]: 137246
array5[14009]: 463231
array5[14010]: 861493
array5[14011]: 987010
array5[14012]: 155050
array5[14013]: 561006
array5[14014]: 464560
array5[14015]: 249017
array5[14016]: 337201
array5[14017]: 829033
array5[14018]: 967708
array5[14019]: 9188
array5[14020]: 737498
array5[14021]: 195699
array5[14022]: 226067
array5[14023]: 353294
array5[14024]: 282784
array5[14025]: 707572
array5[14026]: 263611
array5[14027]: 420719
array5[14028]: 753576
array5[14029]: 172660
array5[14030]: 167015
array5[14031]: 781442
array5[14032]: 686766
array5[14033]: 804980
array5[14034]: 142854
array5[14035]: 79864
array5[14036]: 956923
array5[14037]: 735804
array5[14038]: 365549
array5[14039]: 265535
array5[14040]: 125507
array5[14041]: 917924
array5[14042]: 470811
array5[14043]: 736702
array5[14044]: 487800
array5[14045]: 257620
array5[14046]: 628820
array5[14047]: 663288
array5[14048]: 1023964
array5[14049]: 665216
array5[14050]: 962948
array5[14051]: 751877
array5[14052]: 777342
array5[14053]: 991108
array5[14054]: 425696
array5[14055]: 521074
array5[14056]: 507762
array5[14057]: 244845
array5[14058]: 835091
array5[14059]: 62924
array5[14060]: 231463
array5[14061]: 370516
array5[14062]: 245032
array5[14063]: 547742
array5[14064]: 862736
array5[14065]: 157631
array5[14066]: 632707
array5[14067]: 412511
array5[14068]: 93170
array5[14069]: 671046
array5[14070]: 301182
array5[14071]: 210594
array5[14072]: 630317
array5[14073]: 759567
array5[14074]: 220810
array5[14075]: 399934
array5[14076]: 371496
array5[14077]: 416644
array5[14078]: 64094
array5[14079]: 737715
array5[14080]: 954808
array5[14081]: 416477
array5[14082]: 452031
array5[14083]: 52186
array5[14084]: 467787
array5[14085]: 58636
array5[14086]: 128613
array5[14087]: 426981
array5[14088]: 1023293
array5[14089]: 742025
array5[14090]: 114680
array5[14091]: 33908
array5[14092]: 373448
array5[14093]: 241387
array5[14094]: 13905
array5[14095]: 756999
array5[14096]: 746514
array5[14097]: 84717
array5[14098]: 635249
array5[14099]: 718390
array5[14100]: 596366
array5[14101]: 181935
array5[14102]: 547087
array5[14103]: 88235
array5[14104]: 837716
array5[14105]: 543770
array5[14106]: 1021103
array5[14107]: 397847
array5[14108]: 338044
array5[14109]: 230605
array5[14110]: 42925
array5[14111]: 347322
array5[14112]: 14419
array5[14113]: 141740
array5[14114]: 917860
array5[14115]: 86868
array5[14116]: 840822
array5[14117]: 22883
array5[14118]: 309782
array5[14119]: 759994
array5[14120]: 311286
array5[14121]: 1021136
array5[14122]: 326682
array5[14123]: 399803
array5[14124]: 747939
array5[14125]: 461555
array5[14126]: 432518
array5[14127]: 757827
array5[14128]: 579143
array5[14129]: 538957
array5[14130]: 954853
array5[14131]: 561890
array5[14132]: 469957
array5[14133]: 491897
array5[14134]: 840499
array5[14135]: 676324
array5[14136]: 900501
array5[14137]: 505482
array5[14138]: 767018
array5[14139]: 156686
array5[14140]: 264054
